date,equity,cash,positions
2025-12-25,433.67657003532486,433.67657003532486,1
2025-12-26,543.5898339574122,543.5898339574122,0
2025-12-29,543.5898339574122,543.5898339574122,0
2025-12-30,543.5898339574122,543.5898339574122,0
2025-12-31,543.5898339574122,543.5898339574122,0
2026-01-01,543.5898339574122,543.5898339574122,0
2026-01-02,543.5898339574122,543.5898339574122,0
2026-01-05,543.5898339574122,543.5898339574122,0
2026-01-06,540.3788081858827,347.8974937327438,2
2026-01-07,537.9103080170535,278.317994986195,3
2026-01-08,530.5865231358198,278.317994986195,3
2026-01-09,533.4534837454527,533.4534837454527,0
2026-01-12,537.2761997223616,426.76278699636214,1
2026-01-13,534.857439027705,341.4102295970897,2
2026-01-14,526.5568783636242,341.4102295970897,2
2026-01-15,522.9612460092692,341.4102295970897,2
2026-01-16,524.1470320516949,524.1470320516949,0
2026-01-19,524.1470320516949,524.1470320516949,0
2026-01-20,524.1470320516949,524.1470320516949,0
2026-01-21,524.1470320516949,524.1470320516949,0
2026-01-22,523.5116435167367,335.4541005130847,2
2026-01-23,528.5341466919984,528.5341466919984,0
2026-01-26,527.0504552107948,422.82731735359874,1
2026-01-27,526.8609254312885,338.261853882879,2
2026-01-28,525.955862386756,338.261853882879,2
2026-01-29,523.9681730499292,338.261853882879,2
2026-01-30,519.188114547768,519.188114547768,0
2026-02-02,519.188114547768,519.188114547768,0
2026-02-03,516.9190468383815,332.2803933105715,2
2026-02-04,513.8332292872976,332.2803933105715,2
2026-02-05,506.9683892056054,332.2803933105715,2
2026-02-06,510.93268953762146,510.93268953762146,0
2026-02-09,516.9550663488204,261.5975370432622,3
2026-02-10,514.6528865495877,261.5975370432622,3
2026-02-11,514.7789062358038,261.5975370432622,3
2026-02-12,508.34193667780266,261.5975370432622,3
2026-02-13,504.70558471728316,504.70558471728316,0
2026-02-16,504.70558471728316,504.70558471728316,0
2026-02-17,504.70558471728316,504.70558471728316,0
2026-02-18,504.70558471728316,504.70558471728316,0
2026-02-19,504.70558471728316,504.70558471728316,0
2026-02-20,504.70558471728316,504.70558471728316,0
2026-02-23,502.31375075128585,403.76446777382654,1
2026-02-24,502.1270875586269,403.76446777382654,1
2026-02-25,504.73185392571077,258.409259375249,3
2026-02-26,505.8327691615715,258.409259375249,3
2026-02-27,514.0355412930172,514.0355412930172,0
2026-03-02,514.0355412930172,514.0355412930172,0
2026-03-03,517.8569381651761,263.1861971420248,3
2026-03-04,522.3151446711241,263.1861971420248,3
