ticker,grade,entry_date,entry_price,exit_date,exit_price,shares,pnl,pnl_pct,hold_days,exit_reason,components
GOOGL,A-,2026-02-06,327.17999267578125,2026-02-06,322.8599853515625,0.20311779494404752,-0.8774703618374475,-1.3203763741445087,0,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 0, 'news_sentiment': 11.100605711745903, 'earnings': 5, 'social': 5.7517045023677955}"
AVGO,A-,2026-02-09,330.7699890136719,2026-02-13,325.1700134277344,0.30893533664355677,-1.7300303428373007,-1.6930119938136325,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.87488771887628, 'earnings': 0, 'social': 4.8941985149116585}"
AMZN,A-,2026-02-09,208.97000122070312,2026-02-13,198.7899932861328,0.39120079364731497,-3.98242718333987,-4.871516425852303,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 10.71022868502783, 'earnings': 0, 'social': 1.5609259760381904}"
NVDA,A-,2026-02-09,184.25999450683594,2026-02-13,182.80999755859375,0.3549299153940291,-0.5146472941612,-0.7869298770593383,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 7.136011818047228, 'earnings': 0, 'social': 4.218145357147858}"
GOOGL,A-,2026-02-23,319.04998779296875,2026-02-27,311.760009765625,0.3163802564034487,-2.3064051174665225,-2.2849015221007343,4,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 9.949925052139811, 'earnings': 0, 'social': 4.145550593572176}"
ORCL,A-,2026-02-25,149.16000366210938,2026-02-27,145.39999389648438,0.5413843629133586,-2.0356104915108975,-2.520789536947526,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.353447137158174, 'earnings': 0, 'social': 3.4895227509618305}"
NFLX,A-,2026-02-25,79.43000030517578,2026-02-27,96.23999786376953,0.8133238649830732,13.671972184711493,21.163285275095717,2,FRIDAY_CLOSE,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 7.92856039214193, 'earnings': 0, 'social': 3.4862411690641384}"
ORCL,A,2026-03-03,144.75,2026-03-04,152.3699951171875,0.7102390898694538,5.412018396840932,5.264245331390328,1,END_OF_PERIOD,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.69804829601722, 'earnings': 0, 'social': 5.102628825495226}"
AVGO,A,2026-03-03,313.0,2026-03-04,317.5299987792969,0.2627657719069737,1.190328625979592,1.447283955046925,1,END_OF_PERIOD,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 11.670336290968555, 'earnings': 0, 'social': 4.001326473817993}"
NVDA,A-,2026-03-03,178.49000549316406,2026-03-04,183.0399932861328,0.3686287593734548,1.677256355286434,2.549155500554348,1,END_OF_PERIOD,"{'momentum': 25, 'range': 15, 'volume': 10, 'market': 10, 'news_sentiment': 6.676884626254555, 'earnings': 0, 'social': 4.279867660572102}"
